	shannon
SRS019107.570638	5.282819634026507
SRS049057.572454	5.770427874435249
SRS045771.572907	4.814383924490908
SRS045318.576472	3.6464543565245227
SRS047042.571684	4.870768494078082
SRS052931.572708	5.0953575431108735
SRS053146.573838	4.511278342489923
SRS011539.573634	3.5804218032056565
SRS011510.573590	5.074093048325091
SRS021575.571966	5.456814658175402
SRS018258.571097	5.4649463039907
SRS015117.575489	5.078900806363674
SRS021623.572812	5.676409220911533
SRS014432.574106	3.899763284793016
SRS063746.572575	5.74777164306704
SRS017491.575293	4.153802859368484
SRS014661.574108	6.022238261182575
SRS049063.574246	6.2833848738489815
SRS024414.574006	5.328710400313817
SRS046196.571867	4.497298949549221
SRS017533.575093	5.313245920792844
SRS021453.575803	4.934527686173302
SRS020714.571762	4.376972972263277
SRS065144.572426	4.274720001484915
SRS050152.570461	3.884368434613783
SRS015712.571871	5.286464217806703
SRS054108.570542	4.1201498355256705
SRS019099.570694	5.183425906230521
SRS020722.572856	5.525389182838171
SRS020942.576531	3.6702837463626983
SRS052691.570494	4.822724073724372
SRS020718.573058	5.2251985747313885
SRS020724.572210	5.519177515863882
SRS020946.572597	4.965009093966734
SRS020950.574171	5.250868535847735
SRS017420.570810	5.466029373743668
SRS053487.574890	3.6884538924428374
SRS020543.571413	4.559194965922945
SRS048822.574752	5.76687436018173
SRS055531.574721	5.317648534703892
SRS020441.575534	2.3909112460727897
SRS022438.573974	6.064476949983221
SRS016654.576196	4.312818551758782
SRS013141.575813	6.594125950627063
SRS017475.576390	5.530753987048058
SRS058494.573256	5.780672587028083
SRS063603.572835	6.254659889965622
SRS023922.574146	5.75960717108539
SRS022115.572474	5.592916493637057
SRS017894.572520	5.471297339440548
SRS024414.573901	5.181535956905493
SRS021567.572237	5.61888631735648
SRS054953.572159	5.903620644112833
SRS046739.573605	4.011408475530591
SRS048577.570224	3.848012806769496
SRS046855.571214	5.720796005239507
SRS016461.571652	4.966734687143696
SRS024404.576410	3.2078801518403797
SRS055203.574967	4.542465701217396
SRS042585.571808	5.7159367269924894
SRS020883.573804	4.648248790731603
SRS050002.575728	5.025646273402873
SRS021019.576142	2.9521425986205374
SRS014432.572326	3.897504295271609
SRS020551.574425	5.881042973190204
SRS051724.574938	4.7960664769507355
SRS017418.571546	6.048617383821655
SRS015925.572764	5.383581605403729
SRS013662.573790	6.095753804776546
SRS063819.575971	5.302666022056719
SRS017469.572049	5.297999466906207
SRS062749.572773	4.199779111783478
SRS014954.570606	5.031604015632348
SRS064082.573259	4.86326352516795
SRS014857.574438	5.974372450986582
SRS024592.570730	5.844425499290084
SRS015714.571806	5.1173616657473
SRS062908.575245	5.929284600685907
SRS046703.576146	5.241949139886684
SRS015925.575946	5.35409593036279
SRS017014.572322	4.509387564851485
SRS015360.573010	4.5197101042482135
SRS011601.573326	5.6089233117712824
SRS014879.574169	4.171373162062125
SRS019107.575332	5.3897053240722315
SRS011494.570516	5.632240221712047
SRS064038.572308	5.8236746079262
SRS019898.575796	5.201507750428562
SRS051437.573070	4.522239858058946
SRS062408.575475	5.114154299147313
SRS015923.572582	4.087440029587844
SRS017547.573277	5.889739730323861
SRS011163.576221	4.391882249899365
SRS048242.576414	2.6235184190709564
SRS017892.573619	5.629069241866391
SRS013255.573658	5.995977622138724
SRS014913.573299	4.384065691100376
SRS063859.570994	5.405063047347323
SRS065435.574940	5.389776823947297
SRS047084.571087	6.138504240736106
SRS011520.575892	6.475446484296232
SRS042783.576367	3.6673651074652014
SRS015368.573170	5.691399057241192
SRS022059.573825	4.957545976850615
SRS016229.575086	4.234506139326898
SRS014927.574631	5.3785679231946455
SRS024480.576097	6.030908326013694
SRS021508.574045	5.63515522222683
SRS055377.570366	5.550313018748225
SRS021559.576105	4.448321921165753
SRS051232.575617	5.231764116706353
SRS024187.574179	3.561888547982341
SRS011604.575838	6.070556428196044
SRS011373.573322	5.614569036351368
SRS014915.571302	5.23444291879487
SRS044996.573503	5.060713953376505
SRS055088.571360	4.49522005130944
SRS017529.574423	5.956985375667097
SRS023192.573976	3.363707815382815
SRS024412.576518	5.085327559905836
SRS023444.576403	5.047147700430841
SRS022117.575285	5.269724326277021
SRS013197.571222	4.581349196434823
SRS024175.575986	5.751398463176366
SRS020014.571153	5.764953331192594
SRS063728.572952	4.621323058872304
SRS011543.572588	5.354673149072673
SRS013813.575942	6.7310960343723485
SRS015462.575914	5.051405651876317
SRS017304.574040	5.257094290047684
SRS015710.572003	4.600801108071659
SRS016422.575354	5.805424755267735
SRS021555.572880	5.306732464856045
SRS057208.571630	5.382628949023361
SRS049589.572630	4.753504914945815
SRS018593.575246	5.529284651513457
SRS019908.576337	5.057295304594752
SRS053635.571246	5.486147403009451
SRS062662.576165	4.845045782936965
SRS014605.570615	5.825454227251
SRS016458.574231	6.2604060405694675
SRS020245.571429	4.509415214999211
SRS024462.574727	6.497164414605805
SRS017655.573116	5.548338436860795
SRS020298.572912	6.2023642418240525
SRS018739.573662	5.880537075162503
SRS011159.576385	6.064806639395664
SRS023926.571951	5.251008402022886
SRS016235.572044	5.808189742624692
SRS022109.574810	4.107194625982102
SRS016718.575577	4.5184013648720995
SRS023928.573594	5.6212705176721895
SRS016541.576313	4.341295043939474
SRS064715.575732	4.965995279261439
SRS044027.572464	4.441904769742149
SRS053814.573460	3.875924375374142
SRS046537.571377	5.547891368918448
SRS015366.570858	5.358128350599837
SRS014552.575992	4.735201965019862
SRS014365.575658	4.718048699842346
SRS011543.573121	5.355517811309582
SRS064629.574180	4.237115805854132
SRS013472.574884	4.497894490238
SRS015237.574861	3.9613229254889157
SRS014865.575320	4.802277208419013
SRS062539.572439	6.197497321283997
SRS056167.573337	4.692417184343024
SRS017959.572360	5.357745364018812
SRS023200.573087	5.357131554300876
SRS043591.570353	4.69696429755074
SRS056498.576617	5.784365251825665
SRS019769.576283	5.462015640423593
SRS058383.574143	3.868567150408345
SRS014661.570503	5.92475700248431
SRS054837.573563	4.87368385406856
SRS015407.573973	4.291811003863954
SRS048090.573760	4.502810071519582
SRS044937.571092	5.339632606754536
SRS064340.570473	5.402160066881351
SRS053731.571419	4.108280417683268
SRS015243.571722	5.539533982772031
SRS057046.575268	4.753733070244312
SRS017663.575350	3.5118766718747314
SRS043226.571543	4.906165748885271
SRS018382.571321	5.5449999950646784
SRS043351.571752	3.9944454859007323
SRS056480.570231	4.919073081046127
SRS014815.574963	5.209007099577161
SRS018735.574797	5.923230038344861
SRS011592.570485	4.590335560557639
SRS018751.572813	5.760249187290492
SRS017547.571056	5.751042039064069
SRS015119.573997	5.431489791730379
SRS043620.575792	4.611716389184681
SRS050710.570711	5.246179085240291
SRS042091.576167	5.818872280665548
SRS046697.571827	6.134243387132103
SRS022119.570348	4.858775148886353
SRS044395.574642	5.040382163025154
SRS023940.575023	5.583513871732163
SRS057569.572429	5.362866238884363
SRS063078.575744	4.172199687453298
SRS022440.573711	5.75129603673997
SRS023934.571465	5.815193438395943
SRS016473.571188	6.251774719290656
SRS042272.571341	4.002053257324486
SRS051445.574913	5.277733866150341
SRS054821.575429	3.9173075435375564
SRS017533.574147	5.318822325914905
SRS017649.573089	5.941025388659275
SRS022428.571147	5.361865744374752
SRS065607.571964	4.832865522118506
SRS023202.571019	6.011785222698153
SRS011417.572328	5.929610114523612
SRS015470.576552	5.425156563940078
SRS046150.570726	5.22588385972865
SRS023200.574546	5.351434034590322
SRS058210.572709	5.23454422494216
SRS018749.571348	6.102705265230444
SRS011165.576029	5.097848585589157
SRS011510.574929	4.974250426256971
SRS011669.575099	5.418733048880249
SRS049266.570476	4.9966867309214935
SRS062457.574777	5.49832729859415
SRS021609.571842	6.234109353665554
SRS015399.574998	3.4171898548157933
SRS058527.570420	5.31595684273911
SRS011545.573108	5.768765043926686
SRS013819.572141	5.471550134925603
SRS021615.570477	5.357983639980409
SRS017477.573650	5.561730118491066
SRS016722.570769	5.003770196296997
SRS017471.576529	4.190779472612301
SRS016533.571138	3.8989563917357715
SRS045387.571466	4.784289671220465
SRS050388.576507	6.140270078874152
SRS011623.576291	6.0676568454668445
SRS050283.571916	2.586592602745477
SRS017847.570423	5.854832048766712
SRS015516.576377	4.663677355168958
SRS044206.574568	4.782996972674308
SRS021133.571858	4.799852080605605
SRS021135.576300	4.711888185322699
SRS013660.574391	5.684770721546391
SRS058791.574322	5.6395024927370905
SRS017029.575283	5.320642558926998
SRS021117.575750	5.834868767120938
SRS020835.574869	4.840626486759629
SRS023932.572403	5.8078083446184925
SRS022504.576332	4.9053508617682295
SRS011661.575729	3.8256451244307335
SRS024167.572795	5.344061620028862
SRS045364.572008	5.924734683425169
SRS014603.575337	5.639952202490661
SRS023055.575674	5.805707202236886
SRS013654.575379	5.066777886798769
SRS024533.570669	5.469780991766783
SRS045467.575114	5.789968937823888
SRS065568.571046	4.0509554206625795
SRS013825.574118	4.750825486307797
SRS011600.576497	4.589945167405577
SRS022946.575568	5.375097456988004
SRS046269.573805	5.549829086974785
SRS055465.572455	5.606750192687583
SRS015831.576349	0.4389438130223171
SRS016062.570753	5.489888197567849
SRS057473.573064	5.734479729480774
SRS015823.572989	4.8717527753038725
SRS019101.573240	4.927022777628597
SRS011373.575725	5.638274127997934
SRS019763.570797	3.6957040336861464
SRS017537.574550	3.58833508750452
SRS048090.576076	4.550089838033195
SRS017886.573743	5.988115422551121
SRS044660.573093	5.246169498116855
SRS017463.575491	5.6546279170873825
SRS024594.570732	6.114830489988583
SRS024285.571233	4.679257593770297
SRS011663.574477	3.867008279162495
SRS018021.573748	4.9682774248493695
SRS011601.572852	5.631254676264606
SRS023985.576498	5.035610996490912
SRS016714.571980	5.191238024857209
SRS020893.572891	4.803399971100743
SRS064041.571234	5.5726506898063874
SRS013502.576044	5.0036941518370455
SRS016424.570841	5.307110431859901
SRS017479.570524	5.027614916889022
SRS013472.575723	4.498285773164605
SRS011671.575536	5.21691908814092
SRS045353.573837	5.206026832142276
SRS058603.570782	5.408679753152789
SRS011661.573879	3.8305199982660527
SRS020779.571577	4.961134830893186
SRS020543.575160	4.237152393329783
SRS018274.571175	5.571919870274428
SRS063248.572617	5.505739520885984
SRS045061.574408	4.463969214500769
SRS016275.573255	4.017246813011678
SRS016648.570441	5.1230257883741634
SRS013504.571250	5.576452890480138
SRS021869.573437	4.435714063613093
SRS021867.571329	5.543082512185981
SRS021873.575785	5.082664497315569
SRS062851.575906	5.128924380292386
SRS053434.571921	3.533905007048488
SRS013664.572303	5.878519092434395
SRS047983.574373	5.168916834146
SRS014430.573316	4.250845752488157
SRS021627.574654	5.695134558623132
SRS016074.571617	5.223345638927267
SRS049216.574964	4.850374948030594
SRS018747.573109	6.011111111962423
SRS051123.573345	4.329762538711702
SRS043550.572473	3.7070055697984685
SRS018753.573039	5.8398846457179685
SRS042830.574192	3.391544160820637
SRS016712.570618	4.817348514057869
SRS051829.573493	4.9235547445158785
SRS011371.574056	5.97437677917206
SRS011629.574109	5.44513178239096
SRS015027.573110	4.401306222009943
SRS018597.572113	4.563535033846071
SRS047313.572431	4.8251671591194745
SRS014813.570554	3.902322857633083
SRS049521.575189	5.269954595227636
SRS017902.574551	5.733349631308272
SRS021510.573430	5.3003068327989515
SRS050239.575981	5.70415012571353
SRS042680.573977	5.979553780322382
SRS021617.574728	4.394357285101903
SRS014657.573387	4.2242396926000465
SRS065061.573992	5.995203281153909
SRS011604.571410	6.154385202067712
SRS017772.576233	6.597007482380571
SRS062708.571890	6.086291636254914
SRS064733.572993	5.749563192834739
SRS013831.576527	5.497563431553947
SRS017002.572534	6.368656042629764
SRS015722.570410	5.179342817273812
SRS018445.571354	4.094822319523018
SRS065424.576226	5.965311664311042
SRS020425.570360	4.83413994514806
SRS016014.571728	4.982100536056099
SRS011506.573339	5.060806922758632
SRS017543.572052	4.985236648097615
SRS015356.572913	4.921816201728847
SRS019105.572368	6.010983686125319
SRS016974.574090	5.85153484565756
SRS024527.573801	2.8542246551813633
SRS050119.574536	5.917826155995433
SRS015397.573823	4.452222351465943
SRS011629.573718	5.325671750461768
SRS011533.572121	5.435113097622196
SRS011663.570619	3.8434367459493415
SRS044286.570745	4.145344311619827
SRS016666.573942	5.435394434110856
SRS062536.576183	3.455643321558401
SRS017545.572435	5.662131855166675
SRS013650.574432	5.326250477235837
SRS044435.570999	5.484330544771298
SRS017657.574334	3.9462918904471698
SRS011371.572800	5.96659685460017
SRS013567.571829	6.184690059788087
SRS014424.572379	5.5717730891011605
SRS051657.571954	4.904895968259969
SRS047054.570589	4.066407237772189
SRS024472.571427	3.3137869540190117
SRS018378.574402	5.907593743296978
SRS065224.572776	4.051981319944472
SRS052762.573051	4.670316132526889
SRS011490.570922	4.581252628295714
SRS015825.573553	4.58400271494854
SRS050470.571290	5.379249410246132
SRS022422.574501	5.889524804860526
SRS020028.573882	3.5049323661058396
SRS017535.573746	4.747566998674558
SRS047765.571845	5.414909902356713
SRS011539.574958	3.6089710378072715
SRS058403.573638	3.285784324349698
SRS056140.574971	5.837093918008613
SRS015827.572678	4.393475953644233
SRS051324.573054	4.9252112158314345
SRS064859.575271	5.385979548789941
SRS016726.570487	5.18205323908034
SRS011520.572939	6.467136638883881
SRS015882.576508	5.602461478203241
SRS011529.572499	5.275393236642033
SRS054246.570953	5.811158881480001
SRS042387.574196	2.6333615622366287
SRS015815.570980	4.432861672646386
SRS053301.573341	3.140384786912872
SRS017078.572767	4.900385289277814
SRS065263.574513	5.152882875759007
SRS011621.574052	4.961092931809724
SRS017701.572771	4.909623104884789
SRS023561.575074	4.610569942733074
SRS050599.575868	4.974630328094537
SRS011452.573598	4.232432602525287
SRS022812.572419	5.318907136935236
SRS022824.575995	4.965257442425053
SRS049491.573103	1.2993202987930015
SRS015332.574075	6.262232542271185
SRS048870.571516	5.395008390718776
SRS017997.575028	4.779129902213079
SRS015911.574784	4.426099845486664
SRS016493.572283	3.5685389588710743
SRS043299.571343	4.29254890703208
SRS023106.570451	3.6259741693066663
SRS022380.572858	4.669429753851565
SRS022872.574588	5.301109783245446
SRS024396.574544	5.426882580207454
SRS022880.575880	5.204361419049612
SRS015599.573980	6.100403929533468
SRS020210.572748	5.237997663282053
SRS023605.575155	4.5930251178489465
SRS043804.573505	5.185698968579847
SRS063968.575335	4.443155998707229
SRS064557.571894	4.389787560704881
SRS056629.574253	5.246077094779447
SRS046799.574756	4.979324305047553
SRS062464.573084	5.065159896562844
SRS013834.575206	5.297417877249677
SRS020940.572478	5.275038898676159
SRS015190.574603	3.8609535076840418
SRS017764.574643	5.083445436887289
SRS020952.573519	5.415740385343395
SRS052681.576308	5.474627136978369
SRS013638.573699	6.009697033015035
SRS042669.574497	4.58052249137985
SRS015911.572245	4.376570456762548
SRS018559.572688	5.119201954586766
SRS019787.575653	3.903527424892668
SRS062913.573655	4.737522733993756
SRS014613.575883	5.255964571583256
SRS016018.576061	4.995108186742127
SRS065466.573967	5.468178430609844
SRS022173.571640	4.165591481130129
SRS064445.573753	4.439352934970207
SRS020012.573871	5.185983879806578
SRS022225.570741	5.590316315942976
SRS022480.570395	4.9040079225413
SRS023069.570428	5.4823631910489095
SRS024388.575649	4.008054940793776
SRS049748.571337	2.5829611072312892
SRS011657.575693	5.280900122074399
SRS024208.572618	4.11968531814289
SRS016767.576411	5.600248709822326
SRS022621.574683	5.412753988329432
SRS022609.572904	5.85257620385396
SRS043804.574131	4.526384943630644
SRS015724.576129	5.570942479074755
SRS049644.575494	6.305691009528041
SRS020290.575215	4.917404534349988
SRS020584.572609	5.5551499566520635
SRS043596.572601	4.949632281084357
SRS020811.575527	2.8249799752774662
SRS021127.570416	2.523239626189524
SRS020012.576407	5.225446221696893
SRS014351.574048	5.91113906739699
SRS016008.570888	4.4833552294737755
SRS019013.574836	4.352841425920857
SRS053956.575647	5.663748786326268
SRS021557.573053	4.796957866685009
SRS047642.574920	3.3765405940501214
SRS013801.571266	5.410032242792042
SRS063101.572506	3.581011818125434
SRS058770.574639	5.214173055039402
SRS064647.574785	4.364056978934247
SRS064383.572424	5.632069056190092
SRS049644.575196	6.448714037267044
SRS022609.573783	5.727719127270606
SRS054121.573331	5.760198109881011
SRS023639.570776	6.469966722842897
SRS058622.573649	5.059554418716486
SRS022454.575726	1.7851043273944638
SRS052128.571659	4.792733639661428
SRS015878.575575	5.523825770937792
SRS020188.572152	5.368963423853392
SRS044214.573647	3.938706734049858
SRS013468.571104	5.326505088083897
SRS015872.571084	4.852586053691326
SRS063780.573798	4.931445674887624
SRS020190.575525	5.226126671860444
SRS018202.570737	5.572358068834337
SRS020545.570885	3.7898672645541787
SRS014807.576613	4.6420850840891275
SRS022942.574342	3.529508553053
SRS014257.570829	4.0677693345859245
SRS023385.575390	4.933969842823093
SRS014907.575710	5.253381225544392
SRS021984.573369	5.131927214853075
SRS047034.576534	5.150339966909551
SRS064540.574255	5.3503234547912415
SRS021922.576307	4.892606649339966
SRS014426.575548	4.55946656917676
SRS021561.572693	5.590248032209809
SRS056331.574264	5.547475077379691
SRS016604.572186	5.0770063895435555
SRS018088.576347	4.689589601422085
SRS011167.573019	4.555113716996101
SRS057073.570311	4.489969031795489
SRS016352.572417	4.2173005103646295
SRS062575.576133	4.714584648891532
SRS058543.572143	5.3337176557766925
SRS024643.575840	4.285488260412124
SRS013561.571660	3.7465542283929185
SRS022558.575557	4.695332767857696
SRS063437.573272	3.9993587501408268
SRS022562.576581	3.0755893537411625
SRS022378.575067	4.998814366515084
SRS022747.574744	4.067746423069068
SRS024169.573862	4.015757775795125
SRS022942.575441	3.645427416548439
SRS063784.572938	4.8857519966031
SRS055621.571423	4.415807757802517
SRS047414.572957	4.447469217628006
SRS055904.571098	4.979826648178101
SRS046131.576467	3.665777393220445
SRS020885.574502	4.440307714006153
SRS015149.573372	3.139693140104107
SRS048393.571122	3.9118517983608445
SRS045483.574416	4.278452142630757
SRS020547.571864	5.321599135830525
SRS064252.570326	5.452717219739942
SRS053828.572685	4.840229827137111
SRS048602.570240	3.5041432205506218
SRS044780.571960	3.5090357319284116
SRS019243.572411	1.9063942118431183
SRS055304.572196	3.6831588930341344
SRS022940.573411	4.526777979776113
SRS017127.570918	3.9467308787027506
SRS017011.570778	4.934766154498787
SRS021445.574028	4.033783257883567
SRS024466.576218	5.288183469889532
SRS057589.576012	4.008956370893218
SRS042659.570955	4.885406337102522
SRS015669.574144	4.946347093587166
SRS021257.575071	1.9384095367565999
SRS021382.576057	3.050685598812545
SRS042606.574212	4.94254938786216
SRS018793.575801	4.866391634001566
SRS011458.575511	5.268791057457671
SRS011665.574618	5.382255099149765
SRS023005.575375	4.622381833444252
SRS052428.572963	3.5292050900841017
SRS043792.576425	4.0272251665520535
SRS049012.572323	5.010945902185455
SRS048891.575540	4.935110158851209
SRS020002.571992	5.044426360797369
SRS016231.572292	4.52717317841582
SRS064626.572086	4.769425602354932
SRS046924.574905	5.227147336703197
SRS022999.571127	5.273833680351253
SRS052245.576072	4.612941916835006
SRS017721.574099	5.506151195342202
SRS011275.570357	4.510218602926563
SRS017355.573217	4.172370464915742
SRS050295.574410	6.174599904406581
SRS047625.576245	3.8999869041280806
SRS045314.571947	4.691082432677214
SRS022944.574292	5.6297766363207336
SRS017020.573456	5.653730155304061
SRS063236.574900	5.493518690817427
SRS046383.572330	4.958739219577642
SRS017017.574566	4.1081536680881126
SRS016066.571811	3.9784589690745227
SRS017473.572752	4.244610031882851
SRS063157.572966	5.213336747430149
SRS045277.571832	3.9505331321077284
SRS022753.572480	3.7772645535436293
SRS022239.573577	3.8886696882667104
SRS020368.570756	4.812096654517793
SRS053775.573943	4.853317141458823
SRS051778.572253	4.500951927822492
SRS014861.575659	5.120409986985725
SRS015560.573030	3.7947605491811043
SRS021502.570683	4.172651374219409
SRS065240.572110	4.85024295353772
SRS047650.573394	5.1353437638970565
SRS021932.576160	5.124210284571006
SRS021553.574364	5.049730334247572
SRS022502.575012	4.979254203304513
SRS042206.575930	5.0263129667631725
SRS020431.571738	4.918099610179123
SRS015829.574605	5.1111324046973
SRS055904.571979	4.728587396608377
SRS011512.570332	4.076916760907626
SRS022432.573586	3.682702715746652
SRS055875.575404	4.802209040912677
SRS045710.572486	4.639091417043817
SRS017957.572792	4.765996987017776
SRS043422.575529	5.263473569150453
SRS020366.574302	4.804655756218996
SRS047606.575487	3.266316254329856
SRS048964.572722	2.788809611610249
SRS018206.575669	4.623044244279944
SRS020358.575254	5.814706257952978
SRS054065.574892	5.256088241060192
SRS053925.571553	4.406725924482675
SRS016273.570879	4.949079980334889
SRS011508.576195	4.379120305216589
SRS016928.574050	5.219890322722432
SRS016657.574472	5.26332340072073
SRS016771.571870	4.6669394060540546
SRS024588.571755	5.582550681224134
SRS055124.570539	3.5871515534846465
SRS020547.574310	5.314726859739244
SRS050362.575626	5.431449116533259
SRS049259.576564	4.3535713156611715
SRS019757.572573	5.675406628247407
SRS021121.576388	4.520055436133464
SRS020659.575987	4.090709831015323
SRS020602.574133	3.526105129508223
SRS043594.570227	5.274651948055149
SRS016529.572228	4.212223159218626
SRS017719.572148	2.904004061270036
SRS023993.574685	6.036927059808791
SRS017351.572631	5.507659807530712
SRS017782.571769	4.8714573243394
SRS045276.572119	4.506927292435962
SRS062540.572459	4.918589296375917
SRS020251.573745	4.7419399737224674
SRS018507.575251	4.383594453427024
SRS015174.572189	5.392936361000261
SRS017082.574218	3.449821529823947
SRS020773.570241	3.534624983711306
SRS021316.574084	3.9871615683811843
SRS021684.574504	2.6855262786729748
SRS015123.574782	4.636913116150751
SRS020376.574690	4.952396397347536
SRS065594.571391	3.1157493124962214
SRS018799.570270	5.081188567033808
SRS020312.574911	5.978470988817561
SRS052849.576034	4.310067563585405
SRS043542.574774	5.749937022710969
SRS020887.574220	3.747716599569351
SRS011462.573982	4.165869840463106
SRS015170.574021	6.053833274986289
SRS057265.573325	5.0298470656989505
SRS065164.570622	4.675059557012315
SRS018088.572325	4.755457849151338
SRS063820.574394	5.3790730340049775
SRS017127.570765	3.8472312972883564
SRS052584.575210	0.37934331270401006
SRS018388.572035	3.899523373750351
SRS044378.573757	4.876027856675952
SRS021918.572868	5.176245681876779
SRS018208.575252	4.693238542308747
SRS063885.572073	4.65307290731048
SRS011275.573242	4.579316979136983
SRS016773.576437	5.620958606255763
SRS064396.574257	3.3149065046830093
SRS045710.571638	4.657894784770673
SRS013714.573814	3.9193804575366475
SRS013460.574437	4.8964561080761495
SRS020006.575579	4.356862121664684
SRS045931.576093	5.511393447775819
SRS017839.574247	4.303814739375553
SRS015966.575347	5.203339649036069
SRS011423.572874	4.484798007979048
SRS064076.575954	5.103072278973522
SRS011475.574636	4.932736338911385
SRS023851.574796	4.070419273741443
SRS045613.573221	3.112899531659274
SRS016543.575570	5.2680951221391865
SRS018337.575352	5.146296693792903
SRS015186.574269	5.094826497089375
SRS047667.575300	3.1834689935987184
SRS019251.575149	4.275346768329595
SRS065123.575026	5.1826522048632535
SRS054441.571217	4.135068353776409
SRS062468.571788	4.8361797487489095
SRS063673.571060	5.346596415900415
SRS063383.573793	5.526136596086901
SRS011468.575985	4.595210720454489
SRS053216.574154	4.18948943273277
SRS064934.574107	5.558121329449713
SRS011518.572645	6.534618488899873
SRS011287.571662	4.885663067171445
SRS043306.572921	4.882528057087031
SRS024234.570572	5.460234612733801
SRS014999.573319	5.88692258267387
SRS011405.576483	5.247937161130986
SRS045980.571975	5.349549155966147
SRS056834.574669	5.202589259500293
SRS024651.574439	5.493676978233421
SRS043289.575015	5.931063459797969
SRS064711.576134	5.366874336671581
SRS051821.573909	4.686315662527121
SRS022677.575174	6.209362244058485
SRS063808.573029	5.688038909592099
SRS015514.575400	5.116277856434621
SRS017709.573178	6.795261779304468
SRS016598.575458	5.210442959167137
SRS011454.573907	5.664952027912177
SRS015633.575692	4.926290696315673
SRS023512.573462	5.902331884253982
SRS056433.572030	4.528163252125403
SRS021199.570601	4.50315589486367
SRS021390.574570	5.849425291995851
SRS011431.575587	5.266040517771312
SRS013252.573761	5.581472755185474
SRS022183.573006	5.85325002990609
SRS016168.573362	4.769236115879397
SRS048383.571236	5.5161135745408245
SRS020314.574434	6.128685432798042
SRS024708.571657	5.50899204344007
SRS054619.571076	5.675786134266359
SRS048103.570889	5.450712731936635
SRS011431.574579	5.283951499951787
SRS016555.573271	2.1689973552392883
SRS046608.572706	2.5307159357728994
SRS015423.571406	1.995900992067255
SRS045281.571747	2.0109481081177143
SRS055981.574519	1.8986012577069251
SRS017743.573018	1.0294513857510463
SRS052946.575464	1.3449872868700152
SRS023270.574677	2.3799691568400996
SRS063361.575860	2.5003558722584414
SRS062723.574492	2.8844614254301613
SRS064913.576401	2.860194556128447
SRS064596.575109	5.214759787153767
SRS022175.574256	3.1152115304281613
SRS044676.572634	3.6895452543492846
SRS044248.573713	4.970924069836297
SRS063715.570530	4.518821490665627
SRS043722.575827	2.8912093829803047
SRS050761.574104	4.16586821642757
SRS015780.576389	3.3595247282383127
SRS016311.571316	3.3951516884881627
SRS011380.571378	3.4408798300300325
SRS058474.573978	3.9141093015257384
SRS015450.572274	3.4843649086885584
SRS043112.573740	4.8157236861018795
SRS062969.576506	1.2451029354368999
SRS023073.572936	4.944955600919921
SRS018276.575519	5.77739650708099
SRS050408.573223	5.931245890059156
SRS014929.575063	4.229922898269707
SRS017493.570324	3.4543317677346135
SRS015261.576292	1.442552888460975
SRS064882.576278	2.5514330472295907
SRS017455.572226	5.1082470831203235
SRS045722.576171	1.564315488410944
SRS015263.571609	1.3703971219040088
SRS044945.571744	4.260016109357244
SRS011555.573572	2.59191491222758
SRS021830.574842	2.5915506275228766
SRS018027.571778	2.86571571730557
SRS065266.573125	2.6773602943842922
SRS023643.572216	3.935327093885133
SRS015259.571369	1.6798409824197793
SRS058776.574560	5.410106326153534
SRS022456.573048	1.5345211929714602
SRS015444.575050	3.1626507544083595
SRS011464.570460	4.835208361889615
SRS016211.574160	3.6658897424741506
SRS023643.572934	4.016519333738792
SRS063636.574740	3.490963780878021
SRS015184.572299	5.720940888243728
SRS011363.575184	4.121249454768821
SRS015972.575991	4.47774849929444
SRS053901.576246	4.469729812674622
SRS021924.573584	5.230925692102032
SRS023508.570406	4.8350783579617085
SRS017363.570258	4.876184534108091
SRS016934.575711	3.6196888080058147
SRS013466.570924	3.91214940658702
SRS063449.573311	3.6361667950857477
SRS023328.570957	5.3340996250999915
SRS024281.575955	3.205286263969562
SRS022498.573146	2.9896330463606926
SRS023320.573129	2.8649287458598716
SRS023809.573775	2.173555620035848
SRS023807.571184	3.580917752333006
SRS023383.572694	1.877881859440543
SRS023685.571160	4.882140048702814
SRS023695.575032	5.377667330524967
SRS023687.576230	2.7410734830710064
SRS043392.572142	4.291954280380916
SRS014277.571786	3.4189933028528245
SRS042627.571168	4.934825357561499
SRS044630.570409	5.4588285467943205
SRS022494.576224	4.405542461689551
SRS014315.572168	3.230550905467445
SRS065559.572295	3.2268387783936845
SRS024224.571807	4.022277404615112
SRS022426.574057	4.6264918976840255
SRS019097.572038	5.251688241668159
SRS049634.572906	4.1464024191462725
SRS016227.573863	5.405981691488427
SRS022368.575181	3.5878916022056657
SRS053096.576456	4.087736727398975
SRS022687.573267	2.384028426293545
SRS021926.572528	5.601266112102229
SRS023130.576209	5.7128665639951315
SRS022372.573780	1.9903213732093339
SRS045792.571822	4.16299829913064
SRS018445.572659	4.02367191759387
SRS057489.574865	3.8901575636692884
SRS054401.571628	2.5032711156072947
SRS056779.573398	4.481953740964802
SRS013825.572231	4.641996237213121
SRS057920.570932	3.09483461426225
SRS048471.571572	5.189642080497253
SRS064479.571559	4.2368031297573685
SRS048334.572373	2.9910043676186064
SRS020010.572986	4.807744152286205
SRS016761.570689	6.365301106718876
SRS050426.575836	2.3796593683312883
SRS058584.571796	3.853033331826573
SRS050447.572004	4.03605864459391
